date,AAL,DAL,UAL,LUV,ALK,SPY
2015-12-14,39.91731643676758,44.01997756958008,57.29999923706055,38.579811096191406,75.96109008789062,170.04446411132812
2015-12-15,40.71049499511719,44.87090301513672,57.900001525878906,38.976444244384766,75.94259643554688,171.82957458496094
2015-12-16,41.28388977050781,45.72181701660156,58.869998931884766,39.487674713134766,76.5158920288086,174.34376525878906
2015-12-17,40.57670211791992,44.765621185302734,57.31999969482422,38.35063552856445,75.01793670654297,171.68710327148438
2015-12-18,39.26747512817383,43.82698059082031,56.91999816894531,37.67195510864258,73.92682647705078,168.62847900390625
2015-12-21,40.51936721801758,45.14282989501953,58.04999923706055,38.22723388671875,76.28472900390625,170.01954650878906
2015-12-22,40.9971923828125,45.397247314453125,58.0,38.37708282470703,75.56349182128906,171.56236267089844
2015-12-23,41.36989212036133,45.38847351074219,58.349998474121094,38.288944244384766,75.97032928466797,173.68685913085938
2015-12-24,41.86684036254883,45.844642639160156,59.779998779296875,38.69439697265625,75.93334197998047,173.40025329589844
2015-12-28,41.312557220458984,45.572689056396484,59.0099983215332,38.623878479003906,76.21073913574219,173.0039825439453
2015-12-29,41.570587158203125,45.76568603515625,59.29999923706055,39.08221435546875,76.53439331054688,174.8502655029297
2015-12-30,40.901634216308594,44.8884391784668,57.5099983215332,38.209625244140625,75.30458068847656,173.61093139648438
2015-12-31,40.47158432006836,44.46736526489258,57.29999923706055,37.95399856567383,74.44464874267578,171.87425231933594
2016-01-04,39.095458984375,42.686561584472656,55.61000061035156,36.984439849853516,72.49360656738281,169.47157287597656
2016-01-05,38.722755432128906,42.60761642456055,55.060001373291016,37.42514419555664,71.28230285644531,169.7581787109375
2016-01-06,39.40127182006836,42.92341995239258,55.20000076293945,37.7689094543457,72.30867004394531,167.61683654785156
2016-01-07,38.65586471557617,41.230342864990234,52.630001068115234,36.97562789916992,68.41582489013672,163.59539794921875
2016-01-08,38.579410552978516,40.888221740722656,51.88999938964844,37.20478439331055,65.07779693603516,161.79971313476562
2016-01-11,39.2579231262207,41.00226974487305,51.619998931884766,37.054954528808594,65.34595489501953,161.9599151611328
2016-01-12,40.13711929321289,41.19526672363281,50.86000061035156,37.61906051635742,65.6880874633789,163.26658630371094
2016-01-13,38.3213996887207,39.42323303222656,48.060001373291016,35.60942459106445,62.56272506713867,159.19467163085938
2016-01-14,38.75143051147461,39.77412414550781,47.83000183105469,35.67112731933594,63.57060623168945,161.80813598632812
2016-01-15,37.04081726074219,39.037235260009766,45.66999816894531,35.054134368896484,63.55211639404297,158.3347625732422
2016-01-19,37.136383056640625,40.31800842285156,45.18000030517578,34.90427780151367,61.99867630004883,158.54547119140625
2016-01-20,37.3275146484375,40.08115005493164,45.119998931884766,34.63985824584961,62.10039138793945,156.51376342773438
2016-01-21,38.025142669677734,40.809268951416016,45.33000183105469,34.816131591796875,67.13980102539062,157.39053344726562
2016-01-22,38.378726959228516,41.019813537597656,46.720001220703125,34.37543869018555,67.37098693847656,160.61949157714844
2016-01-25,37.15549850463867,40.30047607421875,46.439998626708984,33.67029571533203,64.5322494506836,158.1914520263672
2016-01-26,37.88178634643555,40.4495964050293,47.22999954223633,33.820133209228516,65.95623779296875,160.34967041015625
2016-01-27,37.929569244384766,39.230224609375,47.709999084472656,32.868194580078125,64.74491882324219,158.60452270507812
2016-01-28,36.44832229614258,37.89681625366211,46.11000061035156,31.898630142211914,63.40415954589844,159.43075561523438
2016-01-29,37.26062774658203,38.85301971435547,48.279998779296875,33.1590690612793,65.09630584716797,163.31727600097656
